handle,name,platform,niche,followers,avg_engagement_rate,location,verified,fake_followers_pct
@gseriesbanglamovies,G Series Bangla Movies,youtube,lifestyle,9770000,50,,FALSE,0
@getsetfly,GetsetflySCIENCE by Gaurav Thakur,youtube,lifestyle,9770000,29.66,IN,FALSE,0
@thatmumbojumbo,Mumbo Jumbo,youtube,tech,9770000,15.89,,FALSE,0
@bartbakerofficial,Bart Baker,youtube,music,9740000,50,,FALSE,0
@kimberlly_e_kyann,Canal Kimberlly e Kyann,youtube,lifestyle,9730000,39.02,,FALSE,0
@thanhbin,Lang Lieu,youtube,food,9720000,50,,FALSE,0
@mbcthevoicekids,MBC THE VOICE KIDS,youtube,lifestyle,9720000,50,,FALSE,0
@tikihenavlogs,Tiki Hena Vlogs,youtube,business,9710000,22.47,,FALSE,0
@fnmeka,FNMeka,tiktok,lifestyle,9700000,8.41,,TRUE,0
@onevilage,Onevilage,youtube,business,9700000,18.16,,FALSE,0
@stuartgamer01,Stuart Gamer,youtube,gaming,9700000,21.17,,FALSE,0
@6ix9ine,6ix9ine,tiktok,lifestyle,9700000,13.08,,TRUE,0
@smg4,SMG4,youtube,business,9700000,50,,FALSE,0
@moresidemen,MoreSidemen,youtube,lifestyle,9700000,42.93,,FALSE,0
@phillipandgwen,Phillip and Gwen,youtube,lifestyle,9690000,50,,FALSE,0
@leki_goswami,Leki Rider,youtube,travel,9680000,14.09,,FALSE,0
@pragativermaa,Pragati Verma,youtube,business,9680000,50,,FALSE,0
@yfrosta,FROST,youtube,lifestyle,9670000,16.24,,FALSE,0
@joeysalads,Joey Salads,youtube,lifestyle,9660000,12.11,,FALSE,0
@theschooloflifetv,The School of Life,youtube,lifestyle,9660000,8.62,,FALSE,0
@mikeltubetv,MikelTube,youtube,lifestyle,9650000,50,,FALSE,0
@vujae,VuJae,youtube,lifestyle,9650000,28.09,,FALSE,0
@official_i_dle,i-dle (?�이??,youtube,lifestyle,9650000,34.19,,FALSE,0
@thelandofboggs,The Land Of Boggs,youtube,education,9640000,50,,FALSE,0
@frankielapenna,Frankie Lapenna,youtube,lifestyle,9640000,50,,FALSE,0
@amairagurjar,Amaira gurjar,youtube,lifestyle,9630000,50,,FALSE,0
@factsdastan,Facts Dastan,youtube,business,9630000,50,,FALSE,0
@satyajeetjena,Satyajeet Jena Official,youtube,music,9610000,50,,FALSE,0
@beberexha,Bebe Rexha,youtube,lifestyle,9610000,50,,FALSE,0
@paulolondra,Paulo Londra,tiktok,lifestyle,9600000,5.54,,TRUE,0
@elpelucheenelestuche,PelucheEn ElEstuche,youtube,lifestyle,9600000,19.41,,FALSE,0
@chriscolditz,Chris Colditz,youtube,comedy,9590000,50,,FALSE,0
@bigandfasteaters,Big and Fast Eaters,youtube,food,9590000,14.27,,FALSE,0
@codewithharry,CodeWithHarry,youtube,tech,9570000,5.14,IN,FALSE,0
@lifeofluxury,Life of Luxury,youtube,lifestyle,9560000,50,,FALSE,0
@d7oomy999,d7oomy_999 | دح???٩٩٩,youtube,lifestyle,9540000,10.65,,FALSE,0
@premierleague,Premier League,youtube,lifestyle,9540000,14.05,,FALSE,0
@thedolantwins,Dolan Twins,youtube,lifestyle,9540000,50,,FALSE,0
@shagunstyle,shagun style,youtube,fashion,9530000,37.89,,FALSE,0
@slipknot,Slipknot,youtube,lifestyle,9520000,50,,FALSE,0
@humblemusic,Humble Music,youtube,music,9510000,36.25,,FALSE,0
@madilynbailey,Madilyn Bailey,youtube,music,9510000,41.87,,FALSE,0
@jamshid_jamshid1,Jamshid Jamshid,youtube,lifestyle,9500000,50,,FALSE,0
@dreamwastakenwastaken,dream,tiktok,lifestyle,9500000,5.58,,TRUE,0
@iansomerhalder,Ian Somerhalder,tiktok,business,9500000,8.06,,TRUE,0
@thebeatles,The Beatles,youtube,lifestyle,9480000,50,,FALSE,0
@topgear,Top Gear,youtube,lifestyle,9480000,23.85,,FALSE,0
@blackflagarmy9340,Black Flag Army,youtube,gaming,9480000,6.61,,FALSE,0
@flowlamovie,Flow La Movie,youtube,lifestyle,9470000,50,,FALSE,0
@ludmilla,LUDMILLA,youtube,music,9460000,50,,FALSE,0
@xabibkaa,Х????,youtube,lifestyle,9460000,50,,FALSE,0
@sumeetmusic,Sumeet Music,youtube,music,9460000,19.83,,FALSE,0
@dazgames,Daz Games,youtube,gaming,9460000,19.91,,FALSE,0
@mgk,mgk,youtube,lifestyle,9460000,50,,FALSE,0
@vfxhd,VFX HD,youtube,business,9450000,48.56,,FALSE,0
@grandpakitchen,Grandpa Kitchen,youtube,food,9450000,23.32,,FALSE,0
@2pacofficialyt,2Pac,youtube,lifestyle,9440000,50,,FALSE,0
@petcollective,The Pet Collective,youtube,lifestyle,9420000,7.04,,FALSE,0
@mohakmeet,Mohak Meet,youtube,business,9420000,25.42,,FALSE,0
@manojsaruu,Manoj Saru,youtube,tech,9420000,50,,FALSE,0
@fact2fact,Fact2Fact,youtube,business,9420000,29.03,,FALSE,0
@minsasaimomer,Minsa Saim Omer,youtube,lifestyle,9420000,50,,FALSE,0
@samcomedyofficial,Sam Comedy,youtube,comedy,9410000,42.46,,FALSE,0
@inoxtag,Inoxtag,youtube,lifestyle,9410000,33.49,,FALSE,0
@conangray,conangray,tiktok,lifestyle,9400000,7.05,,TRUE,0
@elmarianajuega,ElMariana Gaming,youtube,gaming,9400000,23.96,,FALSE,0
@twinsstyle,Twins Style,youtube,fashion,9400000,50,,FALSE,0
@bluefacebleedem,Blueface,tiktok,lifestyle,9400000,6.13,,TRUE,0
@tinistoessel,TINI,youtube,lifestyle,9400000,50,,FALSE,0
@areyouhungry3512,ARE YOU HUNGRY,youtube,business,9390000,41.27,,FALSE,0
@camillaara,Camilla Araujo,youtube,lifestyle,9390000,24.28,,FALSE,0
@abirsaghir,Abir El Saghir,youtube,food,9390000,50,,FALSE,0
@arcticmonkeys,Official Arctic Monkeys,youtube,lifestyle,9390000,50,,FALSE,0
@vladimirfitness,ANATOLY,youtube,lifestyle,9380000,50,,FALSE,0
@joeygraceffa,Joey Graceffa,youtube,fashion,9380000,11.24,,FALSE,0
@siavevo,SiaVEVO,youtube,music,9370000,50,,FALSE,0
@gevids,GEVids,youtube,lifestyle,9370000,50,,FALSE,0
@imaginedragonsvevo,ImagineDragonsVEVO,youtube,music,9370000,50,,FALSE,0
@5minutecraftsteens,5-Minute Crafts TEENS,youtube,lifestyle,9360000,5.43,,FALSE,0
@lifewithpriyarao,Life with Priya Rao,youtube,fashion,9360000,50,,FALSE,0
@vindooly,Vindooly,youtube,lifestyle,9340000,49.58,,FALSE,0
@kaanphodmusic,KaanPhod Music,youtube,music,9340000,39.73,,FALSE,0
@smoshpit,Smosh Pit,youtube,lifestyle,9330000,18.35,,FALSE,0
@beinspiredchannel,Be Inspired,youtube,lifestyle,9320000,13.84,,FALSE,0
@katseyeworld,KATSEYE,youtube,lifestyle,9320000,50,,FALSE,0
@fifthharmonyvevo,FifthHarmonyVEVO,youtube,music,9320000,50,,FALSE,0
@bethanymota,Bethany Mota,youtube,business,9310000,14.5,,FALSE,0
@thebnfamily,The BN Family,youtube,lifestyle,9310000,40.69,,FALSE,0
@amixem,Amixem,youtube,business,9310000,34.97,,FALSE,0
@tamerhosny,Tamer Hosny,youtube,music,9300000,50,,FALSE,0
@leethe4th,LeeThe4th,youtube,lifestyle,9300000,9.41,,FALSE,0
@youssef_ug,Yousef UG,youtube,lifestyle,9300000,28.87,,FALSE,0
@mrmiko2.0,MrMiko 2.0,youtube,business,9290000,50,,FALSE,0
@paintellectualpriya,Paintellectual PriyA,youtube,business,9290000,50,,FALSE,0
@denisdaily,Denis,youtube,lifestyle,9290000,15.61,,FALSE,0
@maxthemeatguy,Max the Meat Guy,youtube,lifestyle,9270000,50,,FALSE,0
@flyingbeast320,Flying Beast,youtube,fitness,9260000,24.58,IN,FALSE,0
@deffanyeyechanel,Deffan yeye chanel,youtube,business,9260000,15.16,,FALSE,0
@donut,Donut,youtube,lifestyle,9260000,17.72,,FALSE,0
@nlechoppa,NLE CHOPPA,youtube,lifestyle,9250000,35.85,,FALSE,0
@thexfactor,The X Factor UK,youtube,lifestyle,9240000,13.4,,FALSE,0
@india-scoop,India Scoop,youtube,lifestyle,9240000,23.77,,FALSE,0
@tyleroliveira,Tyler Oliveira,youtube,lifestyle,9230000,40.53,,FALSE,0
@badalthakur09,BT-09 STUDIOS,youtube,lifestyle,9230000,45.74,,FALSE,0
@cosefnastyashorts,COSEFNASTYA SHORTS,youtube,lifestyle,9230000,29.25,,FALSE,0
@rammsteinofficial,Rammstein Official,youtube,lifestyle,9220000,50,,FALSE,0
@jeffreybui,Jeffrey Bui,youtube,lifestyle,9210000,13.57,,FALSE,0
@hodijahmutzfamily,HODIJAHMUTZ FAMILY,youtube,lifestyle,9200000,26.91,,FALSE,0
@scammerpayback,Scammer Payback,youtube,comedy,9200000,16.53,,FALSE,0
@bensonboone,Benson,tiktok,lifestyle,9200000,50,,TRUE,0
@kevingatestv,kevingatesTV,youtube,lifestyle,9190000,39.61,,FALSE,0
@kay,Kay,youtube,lifestyle,9190000,18.97,,FALSE,0
@cinemasins,CinemaSins,youtube,lifestyle,9170000,22.62,,FALSE,0
@pesopluma_oficial,Peso Pluma,youtube,lifestyle,9160000,50,,FALSE,0
@bugworkout,Bugworkout,youtube,fitness,9160000,50,,FALSE,0
@villagefoodchannelofficial,Village Food Channel,youtube,fashion,9150000,39.41,,FALSE,0
@cjsocool,CJ SO COOL,youtube,music,9150000,14.21,,FALSE,0
@-asianstreetfood,Asian Street food,youtube,food,9150000,50,,FALSE,0
@moonbugkids_afterschoolclub,After School Club,youtube,music,9140000,16.91,,FALSE,0
@itsqcp,QCP,youtube,lifestyle,9140000,50,,FALSE,0
@curioverse3d,CurioVerse,youtube,lifestyle,9140000,50,,FALSE,0
@ado1024,Ado,youtube,lifestyle,9140000,50,,FALSE,0
@unbeatableculture,UNBEATABLE CULTURE ,youtube,comedy,9140000,50,,FALSE,0
@itskingchris,KingChris,youtube,lifestyle,9110000,50,,FALSE,0
@gukafamilyshowofficial,Guka Family Show,youtube,comedy,9110000,16.31,,FALSE,0
@britneyspears,Britney Spears,tiktok,food,9100000,8.49,,TRUE,0
@samsmith,Sam Smith,tiktok,lifestyle,9100000,7.99,,TRUE,0
@notyourtype,NOT YOUR TYPE,youtube,lifestyle,9100000,50,,FALSE,0
@austinmollno1,Austin Mollno,youtube,lifestyle,9100000,50,,FALSE,0
@therealpesopluma,Peso Pluma,tiktok,lifestyle,9100000,16.43,,TRUE,0
@sahilkhan,Sahil Khan®�?instagram,fitness,9095741,2.15,,TRUE,0,
@drpimplepopper,Dr. Pimple Popper,youtube,lifestyle,9090000,18.39,,FALSE,0
@dungabc-n7u,Dung ABC,youtube,lifestyle,9090000,19.19,,FALSE,0
@thecanfamily,The CAN Family,youtube,lifestyle,9080000,34.78,,FALSE,0
@bonjovi,Bon Jovi,youtube,lifestyle,9070000,50,,FALSE,0
@jessejameswest,Jesse James West,youtube,lifestyle,9070000,36.1,,FALSE,0
@chillgameerr,chill gamer,youtube,gaming,9070000,11.95,,FALSE,0
@sangeetamusicbd,Sangeeta Music,youtube,music,9070000,11.63,,FALSE,0
@fernan,Fernan,youtube,lifestyle,9060000,49.6,,FALSE,0
@benoftheweek,BENOFTHEWEEK,youtube,gaming,9060000,50,,FALSE,0
@thelivingtombstone,The Living Tombstone,youtube,music,9060000,50,,FALSE,0
@cinekornmovies,Cinekorn Movies,youtube,lifestyle,9050000,41.68,,FALSE,0
@fischers,Fischer's-?�ィ?�シ?�ー??,youtube,lifestyle,9050000,50,,FALSE,0
@minimoochi,MiniMoochi,youtube,lifestyle,9050000,50,,FALSE,0
@patrickzeinali,Patrick Zeinali,youtube,food,9040000,50,,FALSE,0
@angrybirds,Angry Birds,youtube,lifestyle,9040000,25.56,,FALSE,0
@lifeoflimbachiyaas,LOL (Life of Limbachiyaa?�s),youtube,music,9030000,26.17,,FALSE,0
@chefrush,Chef Rush,youtube,food,9030000,50,,FALSE,0
@g_eazy,G-Eazy,youtube,music,9020000,50,,FALSE,0
@gulzaarchhaniwalaproductions,Gulzaar Chhaniwala,youtube,music,9000000,50,,FALSE,0
@shawnmendes,Shawn Mendes,tiktok,lifestyle,9000000,6.55,,TRUE,0
@magicfingersart,Magic Fingers Art,youtube,music,9000000,50,,FALSE,0
@dylanmulvaney,Dylan Mulvaney,tiktok,lifestyle,9000000,6.91,,TRUE,0
@illit_official,ILLIT,tiktok,lifestyle,9000000,7.08,,TRUE,0
@themikmaks,The Mik Maks,youtube,music,9000000,50,,FALSE,0
@rocketjump,RocketJump,youtube,lifestyle,9000000,50,,FALSE,0
@tamilcinemas,Tamil cinema,youtube,music,9000000,8.15,,FALSE,0
@pixar,Pixar,youtube,lifestyle,8990000,41.78,,FALSE,0
@drakevevo,DrakeVEVO,youtube,music,8990000,50,,FALSE,0
@ddggamers,DDG GAMERS,youtube,gaming,8990000,21.2,,FALSE,0
@meatcanyon,MeatCanyon,youtube,lifestyle,8970000,50,,FALSE,0
@debryanshow,Rayito,youtube,lifestyle,8970000,21.45,,FALSE,0
@usher,Usher,youtube,lifestyle,8970000,50,,FALSE,0
@joongadgets,JOON,youtube,lifestyle,8970000,13.05,,FALSE,0
@haylatv,Hayla TV,youtube,lifestyle,8960000,41.87,,FALSE,0
@flashbackfm,Flashback FM,youtube,lifestyle,8950000,50,,FALSE,0
@spiritualindia,Nova Spiritual India,youtube,music,8950000,32.04,,FALSE,0
@ranveerbrar,Chef Ranveer Brar,youtube,food,8940000,9.97,,FALSE,0
@tgplays,TG Plays,youtube,lifestyle,8940000,20.48,,FALSE,0
@charlidamelio,charli d'amelio,youtube,lifestyle,8940000,8.92,,FALSE,0
@iampartnersahu,i am partner ,youtube,lifestyle,8940000,50,,FALSE,0
@harshasaiforyoutamil,Harsha Sai - For You Tamil,youtube,lifestyle,8930000,50,,FALSE,0
@babymommonti,Baby Mom Monti,youtube,beauty,8930000,50,,FALSE,0
@dingdongbells,Ding Dong Bells,youtube,music,8910000,50,,FALSE,0
@jj_fact_story,JJ Fact Story,youtube,gaming,8900000,50,,FALSE,0
@kingrygarcia,Ryan Garcia,tiktok,lifestyle,8900000,5.64,,TRUE,0
@grian,Grian,youtube,gaming,8890000,37.58,,FALSE,0
@gabrielarocha77,Gabriela Rocha,instagram,lifestyle,8886658,1.19,,TRUE,0
@barboskinyonline,?а?бо?кин?,youtube,lifestyle,8880000,50,,FALSE,0
@payudan,PaYuDan,youtube,lifestyle,8880000,23.07,,FALSE,0
@raesremmurd,Rae Sremmurd,youtube,music,8880000,50,,FALSE,0
@rajabbutt94,Rajab?�s Family,youtube,lifestyle,8880000,32.48,,FALSE,0
@whatifscienceshow,What If,youtube,travel,8880000,11.92,,FALSE,0
@ladygagavevo,LadyGagaVEVO,youtube,music,8880000,50,,FALSE,0
@tipsybartender,Tipsy Bartender,youtube,lifestyle,8880000,6.99,,FALSE,0
@proximity,Proximity,youtube,music,8870000,25.11,,FALSE,0
@realcoleworld,Cole World,instagram,lifestyle,8864677,11.23,,TRUE,0
@ankushrajaofficial,Ankush Raja Official,youtube,lifestyle,8860000,50,,FALSE,0
@linguamarina,linguamarina,youtube,education,8850000,6.31,,FALSE,0
@kristinoolsen,Kristino Olsen,youtube,lifestyle,8850000,10.16,,FALSE,0
@tariqjamilofficial,Tariq Jamil,youtube,lifestyle,8840000,4.84,,FALSE,0
@ghamu_saran10m,घम�?Saran,youtube,lifestyle,8840000,27.81,,FALSE,0
@masalakitchenbypoonam,Masala Kitchen,youtube,food,8830000,11.1,,FALSE,0
@mrmuselk,Muselk,youtube,gaming,8820000,17.99,,FALSE,0
@sneakattacksquad,ExtremeToys TV,youtube,lifestyle,8820000,50,,FALSE,0
@dakplayhd,DakPlay,youtube,lifestyle,8810000,50,,FALSE,0
@platinumrecordsmusic,Platinum Records,youtube,music,8800000,50,,FALSE,0
@michou_yt,Michou,tiktok,lifestyle,8800000,5.63,,TRUE,0
@chapatihindustanigamer,Chapati Hindustani Gamer,youtube,gaming,8790000,21.21,,FALSE,0
@theanatomylab,Institute of Human Anatomy,youtube,fitness,8790000,15.87,,FALSE,0
@miholstory,Mihol Story,youtube,business,8780000,35.07,,FALSE,0
@niko,Niko Omilana,youtube,business,8760000,50,,FALSE,0
@kayceewonderland,KAYCEE WONDERLAND,youtube,music,8760000,50,,FALSE,0
@trollboychannel,Troll Boy Channel,youtube,lifestyle,8760000,50,,FALSE,0
@bretmanrock,Bretman Rock,youtube,lifestyle,8760000,13.57,,FALSE,0
@bradmondo,Brad Mondo,youtube,education,8750000,22.28,,FALSE,0
@antxana,Anthony & Ana,youtube,lifestyle,8740000,23.11,,FALSE,0
@armaanmalik2154,Malik Vlogs,youtube,lifestyle,8740000,17.23,,FALSE,0
@ftblarena,Football Arena,youtube,lifestyle,8730000,50,,FALSE,0
@nickeh30,Nick Eh 30,youtube,music,8730000,26.53,,FALSE,0
@growwithjo,growwithjo,youtube,fitness,8720000,20.07,,FALSE,0
@nitinnarware,Nitin Narware,youtube,lifestyle,8720000,50,,FALSE,0
@haminations,Haminations,youtube,comedy,8720000,50,,FALSE,0
@mrindianhackershorts,MR. INDIAN HACKER shorts,youtube,business,8720000,38.4,,FALSE,0
@rjkarishma.,rjkarishma,youtube,comedy,8710000,50,,FALSE,0
@ethobot,Ethobot,youtube,lifestyle,8710000,41.82,,FALSE,0
@angelrai07official,Angel rai 07 official,youtube,lifestyle,8710000,50,,FALSE,0
@mangomusic,Mango Music,youtube,music,8710000,5.26,,FALSE,0
@lewiscapaldi,Lewis Capaldi,tiktok,lifestyle,8700000,6.27,,TRUE,0
@dima_maslen,?ми??ий ?а?ленников,tiktok,lifestyle,8700000,7.34,,TRUE,0
@electroboom,ElectroBOOM,youtube,education,8700000,42.18,,FALSE,0
@gigikids,Gigi Kids,youtube,music,8700000,50,,FALSE,0
@jxdn,jxdn,tiktok,music,8700000,40.75,,TRUE,0
@flightgamerreal,Flight Gamer,youtube,gaming,8700000,18.69,,FALSE,0
@sherinamara,Sherin Amara,youtube,beauty,8700000,33.18,,FALSE,0
@davearditoverse,Dave Ardito,youtube,lifestyle,8690000,50,,FALSE,0
@zuniene,Zuni Zuni,youtube,lifestyle,8680000,50,,FALSE,0
@ikon,iKON,youtube,music,8670000,40.42,,FALSE,0
@englishclass101,Learn English with EnglishClass101.com,youtube,education,8670000,1.67,,FALSE,0
@samayrainaofficial,Samay Raina,youtube,lifestyle,8660000,9.02,,FALSE,0
@bionic,Bionic,youtube,business,8650000,32.8,,FALSE,0
@cas,Cas van de Pol,youtube,lifestyle,8650000,50,,FALSE,0
@katilamanvlogs,Katil Aman,youtube,lifestyle,8630000,50,,FALSE,0
@saregamabengali,Saregama Bengali,youtube,music,8630000,5.05,,FALSE,0
@lalgerinoofficiel,L'Algerino,youtube,music,8630000,50,,FALSE,0
@bollywoodhit,Bollywood Hits,youtube,lifestyle,8630000,29.36,,FALSE,0
@morejstu,JStu,youtube,business,8620000,17.03,,FALSE,0
@fleetingfilms,Fleeting Films,youtube,lifestyle,8620000,50,,FALSE,0
@sushi.monsters,Sushi Monsters,youtube,lifestyle,8620000,50,,FALSE,0
@professorlive,Professor Live,youtube,lifestyle,8610000,31.1,,FALSE,0
@kenshiyonezu,Kenshi Yonezu  米津?�師,youtube,music,8610000,50,,FALSE,0
@workoutbody,WORKOUT,youtube,fitness,8610000,6.32,US,FALSE,0
@jottape,Jottape?,instagram,lifestyle,8603659,3.87,,TRUE,0
@aaronsanimals,AaronsAnimals,youtube,lifestyle,8600000,50,,FALSE,0
@guseingasanov,???ейн ?а?анов,tiktok,lifestyle,8600000,6.14,,TRUE,0
@grav3yardgirl,grav3yardgirl,youtube,business,8600000,10.99,,FALSE,0
@cazzu,Cazzu,tiktok,lifestyle,8600000,13.58,,TRUE,0
@theprinceyadav,The Prince Yadav,youtube,business,8600000,50,,FALSE,0
@cdchoicelabel,CD Choice,youtube,music,8590000,13.63,,FALSE,0
@mad4music1,Mad 4 Music,youtube,music,8580000,16.61,,FALSE,0
@cassiotoledo,Cassio Toledo,youtube,lifestyle,8580000,50,,FALSE,0
@gameranxtv,gameranx,youtube,gaming,8580000,10.98,,FALSE,0
@davehax,DaveHax,youtube,food,8580000,50,,FALSE,0
@loveliveserve,loveliveserve,youtube,business,8570000,18.79,,FALSE,0
@himeeshmadaan,Him-eesh Madaan,youtube,music,8560000,7.83,,FALSE,0
@smii7y,SMii7Y,youtube,gaming,8560000,29.81,,FALSE,0
@youandmeshow,YOU and ME,youtube,lifestyle,8560000,11.32,,FALSE,0
@cricketwithvishal,Cricket With Vishal,youtube,lifestyle,8560000,19.88,,FALSE,0
@wearelloud,LLOUD Official,youtube,lifestyle,8560000,50,,FALSE,0
@footiehawk,FOOTIEHAWK,youtube,lifestyle,8560000,50,,FALSE,0
@lubatv,LubaTV,youtube,lifestyle,8550000,19.47,,FALSE,0
@lmfaovevo,LMFAOVEVO,youtube,music,8550000,50,,FALSE,0
@rhino,RHINO,youtube,music,8550000,50,,FALSE,0
@maxianfootball,MaxianFootball,youtube,lifestyle,8550000,50,,FALSE,0
@redhotchilipeppers,Red Hot Chili Peppers,youtube,lifestyle,8550000,50,,FALSE,0
@graystillplays,GrayStillPlays,youtube,gaming,8540000,14.08,,FALSE,0
@eskaymoviesonline,Eskay Movies,youtube,lifestyle,8530000,7.79,,FALSE,0
@bbcradio1,BBC Radio 1,youtube,music,8520000,10.3,,FALSE,0
@mind_warehouse,#Mind Warehouse,youtube,lifestyle,8520000,24.79,,FALSE,0
@farmya,farmya,youtube,lifestyle,8520000,35.73,,FALSE,0
@thatsdax,Dax,youtube,music,8510000,11.94,,FALSE,0
@karolsevillaof,Karol Sevilla,youtube,lifestyle,8510000,34.14,,FALSE,0
@benaturalrekha,BE NATURAL,youtube,fashion,8510000,15.66,,FALSE,0
@jidion,JiDion,youtube,lifestyle,8510000,50,,FALSE,0
@nareshkuruvilla,Naresh Kuruvilla,youtube,lifestyle,8500000,40.04,,FALSE,0
@joshpeck,Josh Peck,tiktok,lifestyle,8500000,6.56,,TRUE,0
@bobacott,bobacott,youtube,lifestyle,8500000,50,,FALSE,0
@satvicmovement,Satvic Movement,youtube,fashion,8500000,33.41,IN,FALSE,0
@jaydenbartels,Jayden Bartels,tiktok,business,8500000,10.1,,TRUE,0
@versusfootball-1,VERSUSFOOTBALL,youtube,lifestyle,8500000,6.44,,FALSE,0
@yg_treasure_tiktok,TREASURE,tiktok,lifestyle,8500000,5.26,,TRUE,0
@discoverykidslat,Discovery Kids,youtube,lifestyle,8490000,13.34,,FALSE,0
@thewizardliz,Thewizardliz,youtube,lifestyle,8490000,29.01,,FALSE,0
@smoshgames,Smosh Games,youtube,gaming,8480000,11.16,,FALSE,0
@lifedoodlesshort,Life Doodles short,youtube,lifestyle,8470000,38.1,,FALSE,0
@kimlizasmr,Kim&Liz ASMR,youtube,lifestyle,8470000,15.61,,FALSE,0
@fluffyguy,Gabriel Iglesias,youtube,fashion,8470000,13.3,,FALSE,0
@freekickerz,freekickerz,youtube,lifestyle,8470000,16.94,,FALSE,0
@aforadley,A for Adley - Learning & Fun,youtube,education,8470000,50,,FALSE,0
@awesomenesstv,Awesomeness,youtube,lifestyle,8470000,5.31,,FALSE,0
@zakirkhan,Zakir Khan,youtube,lifestyle,8460000,46.38,,FALSE,0
@loveneetvalecha,Loveneet Valecha,youtube,food,8460000,50,,FALSE,0
@ivybhojpuridhamaka,IVY Bhojpuri Dhamaka,youtube,music,8460000,15.47,,FALSE,0
@micset_official,Mic Set,youtube,fashion,8450000,29.99,,FALSE,0
@asallittos,Littos Media,youtube,lifestyle,8440000,50,,FALSE,0
@luisasonza,Luísa Sonza,youtube,lifestyle,8440000,50,,FALSE,0
@jcole,J. Cole,youtube,music,8440000,50,,FALSE,0
@palligramtvofficial5338,Palli Gram TV Official,youtube,lifestyle,8440000,50,,FALSE,0
@badshahlive,Badshah,youtube,lifestyle,8440000,50,,FALSE,0
@mridulmadhok,Mridul Madhok,youtube,lifestyle,8440000,10.28,,FALSE,0
@googleindia,Google India,youtube,lifestyle,8440000,50,,FALSE,0
@proboiz95,ProBoiz 95,youtube,lifestyle,8430000,50,,FALSE,0
@satisfyingcakes,Satisfying Cakes,youtube,lifestyle,8420000,21.3,,FALSE,0
@funchoshortsofficial,Funcho Shorts,youtube,lifestyle,8420000,50,,FALSE,0
@jesseyjoyoficial,jesseyjoyoficial,youtube,lifestyle,8420000,50,,FALSE,0
@hopescope,HopeScope,youtube,business,8420000,45.46,,FALSE,0
@ireneswnd,Irene Suwandi,youtube,lifestyle,8420000,50,,FALSE,0
@dckids,DC Kids,youtube,lifestyle,8410000,34.66,,FALSE,0
@nelkfilmz,NELK,youtube,lifestyle,8410000,50,,FALSE,0
@pawansahu-nh4vo,Pawan Sahu,youtube,lifestyle,8400000,37.53,,FALSE,0
@alphonsodavies,Alphonso Davies,tiktok,lifestyle,8400000,10.47,,TRUE,0
@scishow,SciShow,youtube,travel,8380000,5.15,US,FALSE,0
@bambooidea,Bamboo Art,youtube,tech,8370000,50,,FALSE,0
@colorsxstudios,COLORS,youtube,music,8370000,20.34,,FALSE,0
@himynameispriya,Priya and Sid,youtube,travel,8350000,50,,FALSE,0
@jeffnippard,Jeff Nippard,youtube,lifestyle,8350000,38.57,CA,FALSE,0
@arjonaoficial,Ricardo Arjona,youtube,lifestyle,8350000,50,,FALSE,0
@country_life_vlog,K?nd H?yatı,youtube,food,8350000,50,,FALSE,0
@tonigonzagastudio,Toni Gonzaga Studio,youtube,lifestyle,8350000,23.51,,FALSE,0
@techfcshorts,Tech FC Shorts,youtube,tech,8340000,50,,FALSE,0
@iggyazalea,Iggy Azalea,youtube,lifestyle,8340000,50,,FALSE,0
@inna,INNA,youtube,music,8340000,50,,FALSE,0
@yoyohoneysingh,Yo Yo Honey Singh,youtube,music,8340000,50,,FALSE,0
@ynwmelly,YNW Melly,youtube,lifestyle,8340000,50,,FALSE,0
@newjeans_official,NewJeans,youtube,lifestyle,8340000,50,,FALSE,0
@letstalk,Learn English | Let's Talk - Free English Lessons,youtube,education,8330000,3.55,,FALSE,0
